ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2689426,89.55395,0.3295739,5.316311,35,77.17967,0.4411027,5.444589,33,445.015,0,13.34805,46,109.3112,0.06766918,8.757578,31,794.8504,0,26.30801,40,83.51464,0.3370927,5.316231,42,77.85052,0.2067669,3.795784,30,112.6338,0.0802005,7.578518,27,119.9995,0.0726817,10.95029,32,407.8105,0,31.69248,28,81.43742,0.2606516,8.348523,28,107.9967,0.1441103,7.871543,34,95.18094,0.1077694,7.328444,27,93.36821,0.1340852,9.011979,35,96.59144,0.1303258,6.033185,38,241.6877,0,15.60807,42
ILMN_3000080,2857.534,0,75.73645,40,2618.253,0,77.08032,40,3097.32,0,108.4885,33,2319.113,0,79.59398,41,2455.571,0,106.1566,32,2408.078,0,86.21052,50,1714.901,0,69.71198,31,2672.692,0,137.7148,32,3071.202,0,125.5613,33,3440.208,0,152.3684,32,2321.423,0,64.42335,34,3074.121,0,98.30077,41,1935.232,0,69.39931,37,2453.373,0,77.55735,33,2181.111,0,58.66231,40,2470.781,0,89.9168,34
ILMN_2653900,110.9002,0.131579,8.115177,28,103.7233,0.122807,8.149669,35,151.6273,0.02130326,11.70903,27,100.3927,0.1102757,7.071226,37,102.56,0.1403509,5.792567,37,138.9247,0.02380952,10.25177,35,90.55724,0.0989975,6.552187,27,109.8442,0.08270676,6.718619,38,141.9752,0.02255639,14.55857,32,119.1229,0.1328321,7.60604,44,102.0737,0.07518797,7.614662,39,105.3798,0.1654135,5.986329,50,93.75784,0.1203008,7.138653,32,104.353,0.0764411,8.897386,33,112.5742,0.05889724,6.672553,40,103.1099,0.1052632,8.71535,39
ILMN_2629375,345.5992,0,14.45856,42,277.4186,0,19.03976,25,322.3946,0,16.83032,42,269.5229,0,13.4531,47,316.0945,0,16.0358,46,309.9332,0,16.04525,47,210.9145,0,10.76301,36,306.3481,0,20.6235,40,306.6068,0,15.99328,37,361.6905,0,20.11327,49,244.2122,0,16.21976,37,310.8647,0,22.43813,45,234.0411,0,13.64939,47,235.3411,0,11.44084,29,292.0785,0,15.48884,42,249.523,0,13.33122,40
ILMN_2863437,1612.637,0,107.6971,26,1648.478,0,116.5609,21,1794.757,0,76.202,29,1194.1,0,105.6939,23,1544.238,0,100.3335,21,1631.049,0,107.5606,23,959.7126,0,65.72826,25,1602.141,0,91.62788,31,1674.374,0,142.5143,24,1700.134,0,91.05399,32,1159.866,0,106.5837,29,1505.029,0,97.71585,31,1150.212,0,70.97351,36,1289.654,0,136.1732,24,1135.884,0,91.76829,26,1280.125,0,70.86108,32
ILMN_2790512,670.4935,0,27.68315,45,700.5,0,33.80072,37,740.9156,0,26.70834,46,634.5283,0,25.11542,55,551.3279,0,22.99849,44,618.4162,0,22.61683,55,492.7746,0,16.9033,54,702.7757,0,27.33749,60,854.2197,0,39.20282,50,772.2622,0,40.2536,53,630.3747,0,24.72772,38,752.0253,0,29.05359,49,542.4926,0,22.46896,53,608.4302,0,30.27778,44,633.7449,0,30.05952,48,600.847,0,24.44563,49
ILMN_2739128,225.9879,0,14.93861,39,143.573,0.01879699,5.988344,29,201.8363,0.002506266,14.65949,38,180.8847,0,9.402854,45,172.7049,0.006265664,12.4462,39,166.7069,0.002506266,9.084596,39,151.196,0.001253133,10.70086,39,190.1888,0.001253133,10.32815,38,206.8946,0.001253133,12.66656,34,221.6119,0,22.96654,29,158.8603,0.001253133,9.84971,39,196.5222,0.002506266,13.46739,42,156.8147,0.002506266,10.96334,40,166.3481,0.002506266,12.22984,34,177.0421,0.002506266,9.195067,44,146.6586,0.007518797,9.779483,32
ILMN_2629993,169.0114,0.0112782,12.05962,31,179.3518,0.002506266,14.23146,35,182.5975,0.005012531,15.60875,27,178.8711,0.001253133,12.21479,44,131.1354,0.03132832,8.042144,37,145.6199,0.01629073,11.26177,31,102.1148,0.03884712,6.180434,27,193.3406,0.001253133,11.54566,40,213.7422,0.001253133,15.12406,38,182.8021,0.007518797,9.729532,30,178.0969,0,13.96135,34,210.8494,0.001253133,14.00636,38,139.4238,0.006265664,10.54601,36,165.4705,0.002506266,9.21209,42,164.6261,0.003759399,9.780773,38,161.3884,0.003759399,16.50102,25
ILMN_2664522,627.5604,0,35.41428,21,503.4001,0,25.54715,41,671.101,0,29.48026,30,530.8921,0,26.7437,34,597.4854,0,33.75348,35,540.5708,0,27.13927,35,348.5158,0,13.46563,50,610.3449,0,33.28986,27,626.7663,0,27.18534,45,773.6344,0,40.16735,25,417.5166,0,19.71859,48,583.1092,0,33.36882,41,349.6227,0,20.43912,45,394.8285,0,24.81949,36,469.0373,0,20.19904,36,437.0224,0,17.15009,36
ILMN_3159695,103.8762,0.1754386,8.311975,32,102.3429,0.1340852,7.983632,26,97.46014,0.2255639,6.560588,38,98.5442,0.1203008,6.306368,43,92.6778,0.2055138,5.021197,29,104.5955,0.1340852,5.394506,34,76.51463,0.2293233,4.080708,38,96.88289,0.1553885,6.020527,28,112.6337,0.1027569,9.007403,30,108.0376,0.2055138,9.206639,39,80.67979,0.273183,5.341451,25,106.7101,0.1566416,6.579575,47,94.92355,0.1102757,6.253669,37,76.34948,0.4110276,5.562144,38,93.4752,0.160401,6.266525,36,102.3456,0.1152882,5.123067,48
ILMN_3080273,116.6842,0.09398496,6.893767,43,113.3542,0.07894737,6.570788,55,120.0872,0.08897243,5.139358,57,93.8649,0.1541353,4.97204,41,101.9929,0.1453634,6.271129,47,105.9979,0.1253133,5.307153,36,105.7549,0.03634085,5.816724,43,102.88,0.1177945,6.083664,42,108.2989,0.1328321,5.880811,54,122.8417,0.1102757,6.794968,56,97.0122,0.0989975,8.444929,40,109.7201,0.1353384,6.290827,40,103.8635,0.07142857,6.479803,52,94.0761,0.1328321,7.499173,43,102.7561,0.0952381,4.35953,48,99.42122,0.1303258,6.390591,46
ILMN_1221838,177.8205,0.00877193,9.731533,35,171.5243,0.006265664,9.733076,35,195.9619,0.003759399,11.00868,35,161.4793,0.003759399,8.792969,45,177.1258,0.003759399,8.512965,35,164.1249,0.003759399,8.997127,36,140.8282,0.002506266,10.56505,35,153.9176,0.01002506,9.398873,36,161.3283,0.007518797,9.458522,46,196.1825,0.002506266,18.96498,30,147.4305,0.002506266,13.55483,33,175.5682,0.007518797,10.41216,36,114.7506,0.02631579,6.359213,21,132.8363,0.00877193,10.41518,40,131.5513,0.01503759,5.992033,46,168.7671,0.002506266,14.39535,36
ILMN_1255697,1801.476,0,48.92941,36,1610.3,0,84.02412,41,2114.567,0,65.43436,45,1414.062,0,56.73016,35,1862.282,0,55.68238,52,1559.561,0,67.54601,37,1088.424,0,41.15989,34,1537.438,0,52.60808,51,1756.259,0,60.74504,40,2222.829,0,82.66739,39,1081.024,0,35.82606,38,1638.7,0,53.88745,46,1079.602,0,39.51599,37,1111.779,0,36.79163,30,1141.549,0,37.2927,38,1503.508,0,60.48555,34
ILMN_2734924,340.7952,0,18.09955,34,230.0008,0,17.58854,24,226.3576,0.001253133,14.36737,31,292.7015,0,13.01617,36,224.8912,0,14.72756,36,244.74,0,11.17287,38,152.5178,0.001253133,9.533477,22,282.5648,0,14.61275,33,272.9192,0,13.68323,44,299.3145,0,18.20477,37,214.9787,0,12.68521,37,287.8739,0,14.96249,31,232.0307,0,11.87458,41,209.6841,0,16.92453,29,235.1121,0,13.12295,33,172.7652,0.001253133,8.342298,35
ILMN_2856588,98.51849,0.2243108,5.573239,42,83.46609,0.320802,4.660205,35,112.6961,0.1278196,7.464878,35,109.3991,0.06766918,5.23494,38,109.248,0.09649123,6.941577,43,98.03735,0.1654135,4.508175,43,86.9956,0.122807,4.940758,46,138.2018,0.02005013,6.728819,53,125.9087,0.05513784,6.95202,31,133.3734,0.07017544,10.69801,47,78.48053,0.3095238,5.675707,42,105.6187,0.1616541,6.037953,40,77.34526,0.3358396,4.263686,50,83.78322,0.2380952,4.585885,55,105.1684,0.0877193,5.471748,56,103.0104,0.1065163,7.353091,36
ILMN_2963792,1669.349,0,46.86684,53,1725.821,0,49.97298,43,1746.075,0,52.57455,49,1270.006,0,45.76049,45,1341.204,0,44.22353,52,1617.613,0,56.53543,43,1157.056,0,35.74801,47,1483.777,0,44.61612,50,1614.563,0,62.77103,32,1795.618,0,60.89094,31,1494.16,0,44.24547,40,1506.546,0,55.8638,41,1327.221,0,48.85973,38,1412.868,0,48.16853,41,1283.511,0,25.23718,49,1414.611,0,43.76821,46
ILMN_2697918,4419.994,0,119.2663,41,4651.051,0,154.8679,35,5271.878,0,148.8025,29,3311.619,0,110.3887,38,3736.605,0,139.4786,32,4331.31,0,119.6445,44,2991.602,0,101.8014,33,4184.463,0,122.2356,29,4587.525,0,102.9873,43,5835.417,0,159.8,43,4279.933,0,113.8289,37,4496.178,0,126.2388,33,3631.327,0,91.53431,40,4004.275,0,99.90921,40,3637.716,0,73.20477,32,3965.938,0,132.205,38
ILMN_2699367,166.3061,0.0112782,7.714222,32,142.6403,0.01879699,9.352085,33,162.6799,0.01503759,9.808966,50,140.5184,0.01503759,7.837414,30,166.3153,0.006265664,9.961614,32,177.9236,0.002506266,8.935081,42,118.4061,0.01754386,6.069598,37,170.9195,0.003759399,7.526928,46,207.1683,0.001253133,11.53431,55,175.039,0.007518797,7.800961,47,142.413,0.006265664,6.11685,39,180.0471,0.006265664,7.993169,43,146.7511,0.003759399,9.140235,42,125.3056,0.02130326,8.489934,47,139.8647,0.00877193,7.706641,28,139.6288,0.01629073,6.25138,31
ILMN_2596834,243.9012,0,13.19408,40,231.3353,0,12.23703,43,334.533,0,14.80321,47,210.3573,0,8.986232,31,201.8874,0.002506266,9.001095,35,219.9257,0,10.60362,49,187.9275,0,10.19254,47,249.8383,0,16.81509,34,285.0641,0,21.31161,46,307.9294,0,15.42775,43,229.9985,0,15.80314,40,243.0185,0,13.76254,52,152.8737,0.002506266,9.054744,28,195.6362,0,14.48036,40,215.4824,0,12.66644,47,220.368,0,14.97017,41
ILMN_1222823,65.28141,0.9047619,4.864852,27,57.95965,0.9686717,4.41329,29,60.04859,0.9824561,3.788566,35,51.99642,0.991228,2.779537,38,58.95748,0.943609,3.618443,34,67.88066,0.7518797,4.744178,38,54.29933,0.9486216,3.505968,37,75.0602,0.462406,6.675014,31,62.05085,0.9611529,4.232232,37,65.15559,0.9724311,4.42485,36,51.76182,0.9962406,2.610818,38,64.98159,0.8997494,3.926301,33,61.55353,0.8533835,3.414659,36,66.8278,0.6854637,5.610563,38,59.08571,0.9461153,4.303384,36,64.34943,0.8120301,4.568149,34
ILMN_2878486,184.0125,0.003759399,10.62233,36,199.2733,0.001253133,9.478009,42,242.6551,0.001253133,12.03338,50,187.606,0,11.67215,39,206.6673,0.001253133,12.99462,38,179.2529,0.002506266,10.18441,41,156.0748,0.001253133,8.674478,50,263.0886,0,14.00434,33,244.6062,0,17.14927,41,295.9401,0,24.07802,37,189.8986,0,11.31047,52,263.5133,0,16.42083,54,177.8578,0.001253133,9.348876,57,202.5782,0,14.40042,42,260.6637,0,11.61073,47,245.4661,0,15.23522,42
ILMN_2722670,88.20705,0.3508772,5.530872,39,82.31906,0.3471178,4.463962,39,89.97572,0.3095238,7.314663,21,80.10697,0.3182957,5.021836,26,90.44447,0.2318296,4.831234,44,90.2865,0.2468672,7.649302,32,82.81862,0.1541353,5.090451,39,93.53582,0.1804511,7.936914,26,101.3523,0.1691729,7.491261,30,96.01144,0.3295739,6.505954,27,76.75835,0.3458647,4.97443,39,115.308,0.1115288,8.112927,39,77.75841,0.3295739,3.866282,45,81.6986,0.2769423,4.204794,37,97.14891,0.1240602,7.411762,35,96.7327,0.1453634,5.715484,37
ILMN_2893564,225.6369,0,8.615347,45,214.8955,0,10.19381,33,214.3696,0.001253133,8.120454,64,173.8922,0.001253133,7.117422,50,213.2842,0,13.62173,38,210.1404,0,11.12118,32,185.2388,0,7.495957,40,193.6759,0.001253133,12.86561,36,235.4806,0,15.94492,32,294.6039,0,11.44148,42,186.8909,0,16.87696,38,221.0663,0.001253133,12.45727,51,208.7667,0,9.488901,43,207.9026,0,7.301423,49,177.1535,0.002506266,6.572406,58,202.1235,0,9.880473,38
ILMN_2795854,6311.12,0,167.0755,26,5194.287,0,135.0924,28,4944.251,0,131.433,31,4389.353,0,120.2343,37,5125.139,0,191.7773,30,5207.887,0,165.2499,44,3882.351,0,155.4423,32,4773.731,0,152.6605,28,5376.38,0,238.1953,28,5867.311,0,157.5549,24,4857.495,0,179.4589,35,4719.295,0,130.826,36,4507.092,0,158.1505,39,4575.459,0,176.9032,26,3749.393,0,123.3086,45,4078.391,0,168.6991,33
ILMN_1243170,300.3197,0,10.22946,38,335.2812,0,21.61001,30,324.4417,0,15.06966,41,242.5993,0,14.07518,37,248.9267,0,14.76346,34,215.2872,0,9.306124,32,221.3138,0,16.70718,27,257.0023,0,10.8144,35,289.1802,0,14.73951,35,393.8849,0,15.04559,39,276.5803,0,19.13701,40,265.9361,0,13.96545,38,265.0185,0,16.08225,39,267.4679,0,13.53572,27,234.7796,0,12.50116,39,269.5367,0,15.80118,39
ILMN_1219820,473.502,0,17.12093,33,404.6864,0,22.17997,32,426.5715,0,22.45162,31,357.0023,0,19.94516,31,286.6795,0,14.17124,42,413.105,0,15.75812,44,258.4248,0,9.841413,32,374.7337,0,18.79348,42,397.9114,0,15.99479,41,400.5947,0,27.17802,44,333.7799,0,11.91836,49,426.2624,0,13.64167,30,343.2141,0,18.84007,43,317.524,0,12.59553,42,304.9287,0,13.85706,45,332.1387,0,12.30835,43
ILMN_1223051,1128.143,0,31.6378,37,976.4297,0,46.96199,28,1237.056,0,32.89915,38,818.1171,0,33.33742,36,1042.252,0,46.33603,29,935.8094,0,33.91737,39,649.1087,0,27.1232,27,999.2407,0,40.83995,36,1208.669,0,37.09132,35,1346.775,0,44.28139,41,782.3688,0,26.55899,33,1042.12,0,46.19801,30,757.184,0,29.02831,34,772.2581,0,35.53734,33,873.8283,0,33.16847,38,957.2311,0,40.85936,44
ILMN_2734290,3774.301,0,90.25849,32,3333.45,0,120.8322,44,4521.68,0,118.3819,45,3488.043,0,104.9046,45,3048.543,0,69.62041,40,3103.687,0,65.23705,43,2066.452,0,44.58733,47,3682.495,0,110.1974,46,4576.597,0,117.3208,33,3931.991,0,119.2397,31,3067.364,0,86.9317,37,3762.994,0,132.3913,47,2136.394,0,69.77827,42,3197.61,0,98.08745,41,3195.318,0,101.769,31,3033.673,0,147.6267,34
ILMN_2943319,2213.217,0,65.70277,31,1940.092,0,56.46867,41,2195.055,0,52.87941,41,1824.111,0,72.49058,32,1737.811,0,40.35403,28,1829.771,0,62.60069,37,1330.97,0,28.7429,34,2016.482,0,60.40494,54,2423.433,0,64.88231,36,2340.194,0,85.82772,29,1658.603,0,73.81167,28,1885.374,0,78.44012,33,1437.506,0,59.19949,34,1736.783,0,57.96815,31,1717.373,0,40.78489,54,1638.979,0,51.48787,30
ILMN_1256550,102.2334,0.1929825,5.729694,46,87.8159,0.2568922,4.483653,40,96.41858,0.2406015,4.776864,39,86.3809,0.2130326,4.924284,37,91.01698,0.2255639,4.804502,52,82.87887,0.3571429,4.380239,52,75.76507,0.2431078,4.672626,38,85.98047,0.2656642,4.132013,53,79.81731,0.4736842,5.704616,45,111.2164,0.1766917,9.454915,39,79.90835,0.2844611,5.12616,40,103.1024,0.1892231,5.171643,52,79.64146,0.2969925,4.942706,50,75.28749,0.424812,4.517626,40,82.56515,0.3182957,4.591723,41,82.41695,0.3107769,5.276525,42
ILMN_3135697,1023.401,0,43.76797,40,987.717,0,52.29235,32,1206.001,0,36.74332,33,1012.609,0,54.73499,32,861.6695,0,25.58199,54,1017.562,0,41.05172,45,719.6675,0,21.2925,43,968.9076,0,34.64458,43,1151.784,0,58.20081,36,1246.186,0,59.60563,34,892.4194,0,57.99164,34,1060.928,0,45.79748,37,750.9642,0,42.20264,31,993.176,0,44.4257,39,804.4792,0,35.0063,31,854.1572,0,29.25786,42
ILMN_2734797,88.19862,0.3508772,6.527634,31,75.76763,0.4724311,5.047887,26,101.1645,0.1892231,5.527719,40,105.7145,0.08270676,8.433703,32,91.37666,0.2218045,5.746134,37,100.1569,0.1503759,7.43319,37,75.66737,0.245614,5.122351,23,99.93125,0.1328321,7.682003,29,103.7676,0.1516291,6.121061,28,87.17318,0.4611529,5.977737,39,83.09103,0.2192982,6.667129,45,101.6956,0.1954887,6.472301,33,96.23718,0.0952381,7.132668,36,74.46846,0.4411027,4.282269,29,102.8792,0.09398496,10.34909,27,74.64233,0.4711779,6.086437,25
ILMN_2718284,1678.96,0,68.67573,32,1343.597,0,41.17226,37,1972.864,0,54.70206,43,1429.62,0,41.3553,44,1404.105,0,47.08199,31,1556.794,0,41.68445,37,972.8862,0,30.30332,34,1536.796,0,49.66347,41,1743.883,0,46.80526,36,1760.827,0,68.91057,36,1183.002,0,41.20352,31,1667.167,0,46.76579,43,1099.922,0,27.02283,38,1043.503,0,78.80211,40,1210.552,0,29.35442,45,1347.769,0,46.91622,44
ILMN_2716876,81.50533,0.4636591,8.680759,23,73.18424,0.5651629,3.836805,23,75.7951,0.6077694,4.577235,40,73.13066,0.4636591,4.730795,37,79.03393,0.3884712,5.992143,35,66.76302,0.7819549,3.718285,36,71.2467,0.3596491,4.133152,32,67.41292,0.7330827,4.901166,30,70.43117,0.7756892,4.076332,40,95.11929,0.3370927,7.935144,27,68.57429,0.5952381,4.131431,45,85.13586,0.406015,4.890093,38,64.26971,0.7631579,3.704888,43,75.93259,0.4160401,4.898667,36,86.29697,0.2568922,5.051919,35,71.78095,0.5626566,5.725142,30
ILMN_2627733,1907.988,0,66.39986,28,1070.255,0,32.62409,43,2133.718,0,64.02821,32,1528.13,0,40.35728,44,1738.404,0,53.6644,39,1654.533,0,46.29527,41,697.3568,0,18.72376,42,1579.693,0,52.65522,49,1586.459,0,59.49103,35,1950.515,0,64.91318,29,640.6961,0,30.51373,30,1615.647,0,60.00032,27,1110.389,0,44.69973,40,617.3802,0,17.28747,37,1066.302,0,44.22033,26,1308.728,0,48.62967,34
ILMN_1251273,7663.907,0,132.1874,36,6593.475,0,273.0552,36,8101.914,0,155.2788,34,5697.043,0,226.1455,39,5479.699,0,129.2888,50,7028.479,0,273.6189,28,4131.926,0,90.72697,43,6211.268,0,257.6076,38,6671.583,0,136.1624,40,7756.594,0,399.3995,28,5318.216,0,140.3993,32,7075.366,0,346.8519,33,4661.879,0,148.2852,33,5061.487,0,181.0212,31,4642.061,0,129.126,36,5793.705,0,256.8541,31
ILMN_2751653,717.9148,0,45.46837,16,650.3542,0,29.12383,40,839.1091,0,35.02019,39,507.0459,0,30.30936,35,584.4166,0,28.13669,40,567.4081,0,25.47997,30,457.5689,0,23.63347,37,509.2278,0,29.21543,30,597.9783,0,26.95614,29,628.3441,0,39.86178,34,450.5197,0,16.92111,39,697.1225,0,49.35215,26,387.1097,0,22.44542,40,553.8843,0,36.59186,21,430.7391,0,20.78181,36,515.0248,0,26.96235,45
ILMN_2673344,299.3703,0,14.19551,28,314.6259,0,17.01926,35,324.7176,0,18.10703,33,291.3183,0,15.56784,35,219.9199,0,13.29522,36,249.9877,0,11.95962,27,178.4688,0,9.426513,29,292.7786,0,17.16187,17,301.1761,0,24.05409,28,315.3476,0,19.55015,39,233.3678,0,18.6447,40,291.7864,0,17.11763,31,205.6593,0,11.16649,33,215.6793,0,18.57676,42,221.8515,0,9.809982,30,255.8363,0,14.72693,29
ILMN_2745433,1210.113,0,30.28017,47,1186.989,0,38.92744,42,1248.047,0,37.5746,37,1058.298,0,43.76727,34,940.3915,0,34.23016,45,1053.443,0,41.36617,39,823.1869,0,31.1615,37,1137.642,0,40.88799,47,1520.445,0,54.07832,48,1213.521,0,39.33782,51,1146.663,0,39.02614,43,1352.167,0,62.26451,30,999.5125,0,35.74152,36,1073.637,0,44.70143,37,908.1161,0,31.11499,33,979.5829,0,37.07629,34
ILMN_2603279,66.95573,0.8571429,4.501457,43,69.76757,0.6854637,5.071684,44,58.24378,0.9924812,4.829704,38,59.23219,0.9035088,5.400126,36,64.8521,0.8045112,5.454053,32,70.7036,0.6491228,5.819232,33,60.23114,0.7631579,3.22419,30,80.17055,0.3671679,6.447858,35,60.67464,0.9711779,3.49364,40,75.73739,0.7781955,4.652453,40,63.30131,0.7994987,4.287107,36,73.08454,0.7017544,5.237372,44,65.40263,0.7117795,5.156931,40,72.83341,0.4736842,4.578215,37,60.06696,0.9298246,3.972815,30,72.65899,0.5288221,4.729314,33
ILMN_2699571,84.43766,0.4072682,4.946745,45,70.35912,0.6654136,6.797462,22,78.41325,0.547619,4.13664,44,74.42855,0.4310777,4.646364,45,72.61396,0.556391,3.371408,30,77.43449,0.4561403,4.615366,37,67.35509,0.4636591,3.666605,47,84.91242,0.283208,6.161182,45,73.54189,0.6729323,4.573913,36,88.26131,0.4348371,5.515033,37,67.75423,0.6303258,4.466757,34,81.00628,0.4962406,4.493871,51,59.21981,0.9135338,3.617717,37,79.70486,0.3258145,4.767483,36,70.98172,0.6190476,3.482584,40,79.09161,0.368421,4.826208,48
ILMN_1243679,79.63634,0.5062656,7.209295,33,79.53311,0.3922306,5.744265,32,84.46951,0.39599,5.616847,37,60.47803,0.8646616,3.325074,24,69.89237,0.6378446,4.730779,41,78.026,0.4423559,6.27341,41,61.02974,0.7268171,3.390526,44,95.50886,0.1641604,6.617511,37,92.06223,0.2606516,6.389695,41,87.31479,0.4586466,5.970938,37,70.48752,0.537594,5.566301,30,68.27756,0.8345864,5.542155,36,57.96167,0.9373434,3.164177,46,67.36245,0.6641604,5.253125,51,78.97885,0.3947369,4.807258,36,74.03939,0.4837093,4.971293,30
ILMN_1256488,1494.468,0,45.69806,40,1270.238,0,44.34702,49,1623.608,0,75.12023,47,1056.078,0,38.71926,47,1061.512,0,35.42768,52,1364.484,0,56.96367,42,783.8777,0,26.77575,48,1243.798,0,53.02627,39,1471.087,0,57.6162,41,1395.25,0,83.57874,39,1011.212,0,28.58899,40,1719.485,0,87.031,37,976.781,0,40.57928,47,1175.848,0,55.34407,39,1052.382,0,40.50603,36,1116.798,0,50.76305,43
ILMN_1241196,841.8453,0,33.00802,41,604.3575,0,31.79211,39,1000.049,0,40.52588,42,760.1855,0,37.24244,44,597.4557,0,25.46785,40,789.4993,0,44.93005,37,477.6803,0,24.39437,39,809.4995,0,48.21705,37,1025.765,0,42.9193,42,851.6187,0,48.18703,46,563.0139,0,22.81193,26,645.6176,0,47.09923,33,514.5602,0,31.90908,33,746.5075,0,34.84534,38,698.7742,0,29.28595,46,720.8483,0,40.54663,51
ILMN_2718416,2953.151,0,90.60553,24,2871.647,0,140.405,22,3992.581,0,136.1584,35,2414.078,0,109.3469,27,3423.773,0,83.24863,45,2812.651,0,107.6762,30,2099.258,0,110.8198,22,2881.257,0,143.1497,38,3042.912,0,122.2571,36,3773.17,0,157.7905,29,2529.887,0,113.0424,37,3077.692,0,128.8267,41,2109.444,0,82.24834,26,2549.692,0,126.8224,28,2018.364,0,65.3159,32,3016.663,0,130.5397,47
ILMN_1255564,191.2509,0.001253133,11.93267,38,161.8421,0.01002506,10.94909,34,238.2276,0.001253133,12.36672,39,216.7806,0,16.37255,34,202.0071,0.002506266,14.36516,36,181.6585,0.001253133,16.30133,32,140.3298,0.002506266,9.407361,36,271.3005,0,19.57981,34,228.3309,0,19.67204,31,263.942,0,19.75066,46,133.3495,0.007518797,9.723028,49,181.9401,0.006265664,14.58201,34,140.914,0.006265664,8.90691,39,160.1114,0.002506266,13.38523,40,202.1473,0,12.77451,39,246.3875,0,18.88716,39
ILMN_2740207,95.7421,0.2506266,5.524176,44,111.3264,0.08646616,8.250691,29,96.12316,0.2443609,5.268641,35,92.76823,0.1616541,6.298491,31,93.98952,0.1967418,4.243945,31,119.5497,0.06015038,9.572179,27,78.35748,0.2017544,4.629522,32,116.9955,0.06390978,8.374249,39,112.4734,0.1052632,10.15048,29,103.5882,0.2531328,8.809362,35,93.96679,0.1215539,7.18709,34,105.5626,0.1616541,7.29629,48,96.15382,0.09649123,5.579213,41,80.562,0.302005,7.285296,32,88.65063,0.2243108,6.812181,27,86.9372,0.2255639,7.422804,36
ILMN_1248750,86.84662,0.3696742,6.401571,33,72.80113,0.5814536,4.752512,32,92.45779,0.2819549,9.008254,34,66.34632,0.6842105,4.677483,24,82.1777,0.3408521,6.831953,37,73.9126,0.5451128,5.980753,28,74.90488,0.264411,7.57562,31,75.16155,0.4598998,5.974696,29,86.50439,0.3508772,7.865593,33,77.57577,0.716792,6.845335,28,73.18378,0.4498747,4.84099,39,84.08617,0.4310777,5.831897,33,69.56631,0.5526316,5.201584,38,74.809,0.4348371,6.427594,29,69.54288,0.6691729,4.505431,34,73.68465,0.4949875,8.077205,21
ILMN_2615431,952.7872,0,26.87683,41,740.0882,0,33.89075,27,1166.23,0,45.36971,32,690.9741,0,22.95137,33,749.3226,0,28.72329,29,862.5272,0,29.0298,42,593.5606,0,21.89985,44,812.1783,0,27.94561,41,828.9052,0,24.91119,38,1181.234,0,43.2845,35,561.9794,0,35.20613,27,1025.648,0,42.44708,38,609.5526,0,20.30549,39,519.685,0,47.45149,33,660.1326,0,16.71487,51,898.0186,0,30.61258,25
ILMN_1238691,112.1004,0.1165414,6.076865,38,90.6972,0.216792,4.120328,49,116.8074,0.1015038,6.39334,48,101.5164,0.10401,6.21724,28,94.70445,0.1904762,5.290577,42,98.06147,0.1654135,5.754739,45,86.40441,0.1240602,5.436127,40,97.16917,0.1541353,6.719883,42,104.7633,0.1466165,6.543411,33,114.9391,0.1541353,6.712643,59,85.07642,0.2017544,6.457536,36,101.1505,0.2055138,7.72264,41,87.58334,0.1829574,4.729096,49,93.07793,0.1378446,8.023403,36,80.0971,0.3696742,4.527007,37,91.57417,0.1817043,6.253722,31
ILMN_2696126,56.45095,0.9937344,4.83926,31,59.09027,0.9598997,4.680365,37,60.00481,0.9837093,2.957638,38,49.95256,0.9974937,3.470403,30,50.89081,0.9974937,2.519764,40,53.42138,0.9937344,2.512043,41,55.55089,0.9260651,2.724344,32,58.0323,0.9674186,3.283443,40,64.94488,0.9085213,4.018193,37,56.84852,1,3.238116,42,60.49754,0.8884712,4.123242,33,61.32316,0.962406,4.038447,44,50.82465,0.9962406,3.349128,36,52.40278,0.991228,5.297272,29,55.20906,0.9887218,3.405249,40,53.5961,0.9937344,3.211411,39
